tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Wimbledon,105676,R,163,BEL,24.55852156,15,2010,104571,R,183,CYP,30.03148528,54,880,6-3 6-4 6-2,R32,,7,7,86,54,47,11,14,5,7,7,3,78,45,28,14,13,4,10
Wimbledon,104755,R,185,FRA,29.0294319,20,1610,105777,R,188,BUL,24.12046543,11,2600,6-3 6-4 6-4,R32,,3,5,100,56,47,23,15,5,5,11,2,72,47,35,15,14,1,4
Wimbledon,106401,R,,AUS,20.1724846,29,1245,105683,R,196,CAN,24.50376454,8,4440,5-7 7-5 7-6(3) 6-3,R32,,34,6,128,85,71,26,23,6,7,18,6,133,91,69,24,22,5,7
Wimbledon,105577,R,193,CAN,25.01574264,56,870,104868,R,190,GBR,28.38329911,111,483,6-4 3-6 2-6 6-3 8-6,R32,,19,5,128,76,68,27,25,1,4,11,2,148,86,66,36,25,5,8
Wimbledon,104678,R,193,SRB,29.3798768,24,1494,104460,R,196,GER,30.55441478,102,509,6-4 7-6(3) 4-6 6-3,R32,,24,7,121,85,73,16,20,5,7,16,11,151,104,72,22,21,12,16
Wimbledon,103333,R,208,CRO,36.33127995,25,1385,104542,R,188,FRA,30.19849418,12,2565,7-6(3) 4-6 7-6(2) 7-6(9),R32,,41,5,131,99,89,21,23,0,1,14,4,147,103,85,28,23,2,2
Wimbledon,104918,R,190,GBR,28.12320329,3,7450,104312,R,190,ITA,31.35112936,27,1280,6-2 6-2 1-6 6-1,R32,,10,3,94,60,42,18,15,7,10,4,2,91,56,31,16,15,5,12
Wimbledon,104607,R,196,CZE,29.77960301,6,5050,104665,R,180,ESP,29.42915811,37,1125,4-6 6-0 6-3 7-6(3),R32,,14,3,115,67,52,27,19,4,8,3,2,123,84,53,13,18,11,18
Wimbledon,104468,R,183,FRA,30.50239562,13,2435,104792,R,193,FRA,28.82409309,18,1885,3-6 6-3 7-6(6) 2-6 6-2,R32,,2,2,157,104,66,29,23,7,12,20,4,159,112,75,20,23,7,12
Wimbledon,105138,R,,ESP,27.20602327,22,1545,105932,R,,RUS,23.34565366,153,351,7-6(4) 6-0 6-1,R32,,3,1,77,59,45,12,12,4,4,5,3,86,66,34,8,13,3,9
Wimbledon,103819,R,185,SUI,33.88911704,2,9665,105032,R,,AUS,27.69336071,69,743,6-4 6-4 6-7(5) 6-2,R32,,17,1,108,67,60,28,20,0,0,21,4,130,84,61,24,20,4,8
Wimbledon,104925,R,188,SRB,28.10403833,1,13845,104731,R,203,RSA,29.11430527,14,2090,6-7(6) 6-7(6) 6-1 6-4 7-5,R16,,13,4,170,116,86,37,27,7,8,40,8,168,98,81,29,26,3,8
Wimbledon,105227,R,198,CRO,26.74880219,9,3540,106045,R,180,USA,22.86379192,105,496,6-4 4-6 6-3 7-5,R16,,21,4,125,79,61,25,21,7,9,11,14,150,85,62,29,20,8,12
Wimbledon,104527,R,183,SUI,30.2532512,4,5790,105676,R,163,BEL,24.55852156,15,2010,7-6(3) 7-6(7) 6-4,R16,,13,6,115,65,54,24,17,2,4,4,2,113,64,47,26,17,2,5
Wimbledon,104755,R,185,FRA,29.0294319,20,1610,106401,R,,AUS,20.1724846,29,1245,7-5 6-1 6-7(7) 7-6(6),R16,,19,3,135,81,70,29,22,4,6,23,10,155,96,70,25,21,9,14
Wimbledon,105577,R,193,CAN,25.01574264,56,870,104678,R,193,SRB,29.3798768,24,1494,4-6 6-7(4) 6-4 6-3 6-3,R16,,12,2,126,89,77,22,25,0,1,20,6,139,82,65,34,25,4,8
Wimbledon,104918,R,190,GBR,28.12320329,3,7450,103333,R,208,CRO,36.33127995,25,1385,7-6(7) 6-4 5-7 6-4,R16,,8,4,136,100,80,21,22,4,5,29,4,140,97,74,21,22,10,12
Wimbledon,104468,R,183,FRA,30.50239562,13,2435,104607,R,196,CZE,29.77960301,6,5050,6-3 6-3 6-2,R16,,3,2,73,44,35,19,13,1,1,10,3,77,45,34,10,13,8,13
Wimbledon,103819,R,185,SUI,33.88911704,2,9665,105138,R,,ESP,27.20602327,22,1545,6-2 6-2 6-3,R16,,7,0,56,38,35,13,12,0,0,2,0,84,56,30,15,13,7,13
Wimbledon,104925,R,188,SRB,28.10403833,1,13845,105227,R,198,CRO,26.74880219,9,3540,6-4 6-4 6-4,QF,,4,1,81,58,46,17,15,0,0,8,0,83,46,35,18,15,2,5
Wimbledon,104755,R,185,FRA,29.0294319,20,1610,104527,R,183,SUI,30.2532512,4,5790,6-4 4-6 3-6 6-4 11-9,QF,,6,4,160,107,79,35,29,5,9,22,1,163,99,77,35,30,4,9
Wimbledon,104918,R,190,GBR,28.12320329,3,7450,105577,R,193,CAN,25.01574264,56,870,6-4 7-5 6-4,QF,,4,3,90,58,49,18,16,1,1,9,3,92,54,43,18,16,5,8
Wimbledon,103819,R,185,SUI,33.88911704,2,9665,104468,R,183,FRA,30.50239562,13,2435,6-3 7-5 6-2,QF,,11,1,75,55,44,12,15,0,1,1,2,83,48,29,19,14,3,8
Wimbledon,104925,R,188,SRB,28.10403833,1,13845,104755,R,185,FRA,29.0294319,20,1610,7-6(2) 6-4 6-4,SF,,12,2,98,74,58,11,16,3,4,6,6,113,58,38,30,16,5,8
Wimbledon,103819,R,185,SUI,33.88911704,2,9665,104918,R,190,GBR,28.12320329,3,7450,7-5 7-5 6-4,SF,,20,1,91,69,58,12,17,1,1,12,1,107,79,56,14,17,7,10
Wimbledon,104925,R,188,SRB,28.10403833,1,13845,103819,R,185,SUI,33.88911704,2,9665,7-6(1) 6-7(10) 6-4 6-3,F,,13,1,145,95,70,30,21,6,7,14,3,141,94,70,23,22,6,10
US Open,104925,R,188,SRB,28.27652293,1,14865,105154,R,193,BRA,27.26078029,91,554,6-1 6-1 6-1,R128,,8,0,52,39,36,8,11,0,0,3,2,57,31,17,7,10,3,10
US Open,104890,R,190,AUT,28.44353183,52,870,105577,R,193,CAN,25.18822724,45,1000,6-4 3-6 6-7(0) 6-0 6-1,R128,,12,10,120,61,50,35,20,3,4,24,16,186,110,79,28,22,19,25
US Open,104559,R,188,RUS,30.27241615,53,867,104665,R,180,ESP,29.60164271,49,945,7-6(6) 0-6 4-6 6-4 RET,R128,,7,5,129,70,46,31,20,11,16,12,10,149,80,54,26,19,7,15
US Open,104312,R,190,ITA,31.52361396,25,1430,126205,U,,USA,18.28884326,437,93,6-4 6-0 7-5,R128,,6,6,83,42,31,22,14,4,7,0,2,88,53,29,12,14,5,13
US Open,105138,R,,ESP,27.37850787,23,1510,105732,R,,FRA,24.45448323,92,551,6-3 6-2 7-6(7),R128,,4,5,104,59,44,32,15,5,5,17,3,103,54,39,23,14,2,5
US Open,105807,R,,ESP,24.13689254,54,855,105668,R,203,POL,24.79671458,61,790,6-3 4-6 6-2 6-4,R128,,9,0,113,67,48,31,19,7,9,16,1,113,72,49,20,18,3,8
US Open,105575,R,175,LTU,25.19370294,78,661,105311,R,,POR,26.4202601,46,986,6-2 6-2 4-6 2-6 7-6(4),R128,,8,7,151,75,55,41,23,9,13,6,6,165,101,69,29,23,15,20
US Open,105676,R,163,BEL,24.73100616,15,2130,104620,R,183,ITA,29.89459274,62,785,6-4 6-1 6-2,R128,,13,2,62,33,29,21,12,3,3,7,6,78,48,28,12,13,3,9
US Open,105683,R,196,CAN,24.67624914,10,2880,105065,R,175,USA,27.66872005,99,535,6-4 7-6(8) 6-1,R128,,17,6,96,47,39,32,15,6,6,6,3,102,67,43,17,14,3,6
US Open,104269,L,188,ESP,31.79192334,42,1020,103163,R,188,GER,37.40999316,506,73,3-6 6-1 6-7(3) 6-3 6-1,R128,,21,7,122,71,57,30,22,4,7,1,9,128,81,51,25,22,5,13
US Open,103888,R,188,USA,33.724846,581,55,106065,R,,ITA,22.91581109,106,521,6-7(5) 6-3 6-1 6-3,R128,,13,6,132,77,64,25,19,8,10,7,5,110,67,42,19,18,4,11
US Open,103852,L,188,ESP,33.94387406,19,1665,105932,R,,RUS,23.51813826,101,534,7-6(5) 6-1 6-3,R128,,11,8,80,47,39,17,14,2,4,2,6,84,57,35,11,14,7,13
US Open,104926,R,178,ITA,28.27104723,32,1165,105449,R,188,USA,25.68377823,47,985,2-6 6-3 6-4 7-6(2),R128,,8,12,133,56,44,32,19,8,14,14,13,138,75,49,29,20,5,12
US Open,104655,R,180,URU,29.66187543,40,1065,104534,R,175,ISR,30.40657084,104,527,6-2 3-6 6-4 6-1,R128,,11,6,118,67,52,21,17,10,12,2,7,106,52,34,29,17,7,13
US Open,106043,R,,ARG,23.03901437,74,685,111200,R,,SWE,19.38945927,144,385,6-3 6-2 6-2,R128,,2,1,63,33,28,25,13,2,2,9,6,100,60,37,15,12,11,16
US Open,104745,L,185,ESP,29.24298426,8,3680,106432,R,,CRO,18.7926078,33,1151,6-3 6-2 4-6 6-4,R128,,6,4,100,73,62,11,19,0,2,9,3,102,54,33,29,18,2,7
US Open,105332,R,196,FRA,26.31348392,41,1052,105453,R,178,JPN,25.67008898,4,6205,6-4 3-6 4-6 7-6(6) 6-4,R128,,22,5,155,98,76,33,25,7,9,4,5,159,108,78,35,26,6,8
US Open,104947,R,190,TUR,28.22176591,84,618,103285,R,185,CZE,36.75838467,285,167,6-0 2-6 6-4 3-2 RET,R128,,13,1,106,65,46,19,15,6,9,6,4,93,45,32,21,15,3,8
US Open,105032,R,,AUS,27.86584531,55,843,105238,R,180,UKR,26.81177276,39,1115,4-6 6-1 7-5 RET,R128,,15,7,97,50,37,24,15,3,5,1,2,82,52,36,15,14,4,8
US Open,103990,R,180,ESP,33.33333333,26,1405,103582,L,193,GER,35.16495551,121,463,6-2 6-2 6-4,R128,,9,1,60,35,33,19,13,0,0,8,7,82,38,30,17,13,3,8
US Open,104542,R,188,FRA,30.37097878,18,1675,103813,L,185,FIN,34.10540726,105,521,6-3 6-1 6-1,R128,,16,1,70,37,32,21,12,0,0,1,3,71,31,20,15,11,3,9
US Open,104719,R,190,ESP,29.3853525,77,665,105041,R,185,SVK,27.82477755,116,477,6-2 6-3 6-1,R128,,6,4,79,49,39,16,12,3,3,2,3,72,45,26,12,12,3,9
US Open,104660,R,193,UKR,29.64818617,60,804,105357,R,183,AUS,26.21218344,72,701,6-1 3-6 7-6(3) 6-4,R128,,16,4,118,74,57,24,19,5,7,1,4,121,76,52,25,19,8,12
US Open,105011,R,185,UKR,27.97809719,120,465,104792,R,193,FRA,28.99657769,16,1850,2-6 6-4 5-0 RET,R128,,5,3,86,50,35,15,12,6,9,3,2,64,37,23,13,12,0,4
US Open,105227,R,198,CRO,26.92128679,9,3550,105550,L,,ARG,25.28952772,94,546,6-3 7-6(3) 7-6(3),R128,,13,2,93,54,46,26,17,0,1,6,3,97,71,54,14,16,5,7
US Open,105539,R,185,RUS,25.31143053,139,402,106298,R,,FRA,21.51676934,65,753,6-2 6-7(3) 6-2 6-4,R128,,13,2,119,72,59,24,19,8,10,7,4,126,61,42,31,19,11,18
US Open,105062,R,183,KAZ,27.67967146,56,842,104229,R,180,TPE,32.04654346,97,539,6-3 6-3 3-0 RET,R128,,4,0,50,27,24,16,10,0,0,6,3,65,41,26,9,11,2,7
US Open,105777,R,188,BUL,24.29295003,17,1735,105051,R,188,AUS,27.76180698,131,428,6-4 6-2 6-4,R128,,10,0,71,44,37,22,14,1,1,1,7,83,43,32,15,14,3,7
US Open,104871,R,188,FRA,28.54757016,27,1300,126152,U,,USA,21.37713895,1410,3,6-2 6-1 6-7(6) 6-2,R128,,8,4,105,67,54,25,18,5,6,17,13,119,60,47,20,17,4,11
US Open,105373,L,190,SVK,26.13826146,36,1125,104252,R,190,GER,31.90417522,216,226,6-7(5) 6-3 6-3 3-0 RET,R128,,5,6,99,46,37,30,17,3,5,7,5,136,74,47,27,17,12,18
US Open,105936,R,185,SRB,23.50718686,102,534,105292,R,,COL,26.55989049,119,470,6-4 6-0 6-4,R128,,4,5,76,43,34,17,13,4,6,4,3,82,46,22,16,13,2,9
US Open,103970,R,175,ESP,33.41273101,7,3695,105430,U,,MDA,25.80150582,86,591,4-6 7-5 6-1 6-0,R128,,3,2,108,65,42,28,17,7,10,1,6,125,84,52,10,18,11,20
US Open,104527,R,183,SUI,30.4257358,5,5710,105077,L,188,ESP,27.61943874,58,836,7-5 6-4 7-6(6),R128,,9,9,122,67,50,27,17,4,7,4,1,102,64,38,24,17,7,12
US Open,111202,U,,KOR,19.28268309,69,721,105902,R,183,AUS,23.60848734,95,544,6-3 6-1 6-2,R128,,10,1,65,45,35,14,12,0,0,10,8,81,31,19,20,12,5,11
US Open,105074,L,,BEL,27.62765229,107,520,104180,L,193,LUX,32.31211499,44,1005,6-4 1-6 6-4 6-4,R128,,13,6,113,62,48,25,19,7,10,20,8,111,59,43,30,18,5,8
US Open,106058,R,185,USA,22.93223819,28,1250,103607,R,173,DOM,35.07734428,50,906,6-2 6-3 6-2,R128,,2,5,71,42,30,21,13,2,3,2,4,71,48,29,7,12,4,10
US Open,104678,R,193,SRB,29.5523614,22,1559,126207,R,,USA,17.60985626,257,188,7-5 6-4 6-3,R128,,17,1,98,58,43,22,16,5,7,5,4,93,46,33,22,15,5,10
US Open,104330,R,193,USA,31.45242984,88,570,105992,R,183,USA,23.3155373,133,425,7-6(3) 6-4 6-1,R128,,9,3,116,67,53,24,15,6,7,3,6,93,50,35,21,14,5,9
US Open,105379,R,181,GBR,26.11909651,57,841,105208,R,190,LAT,27.00068446,67,745,3-6 6-4 3-0 RET,R128,,7,4,60,34,31,10,11,2,4,17,11,80,43,33,14,11,9,12
US Open,105385,L,183,USA,26.10540726,68,730,104468,R,183,FRA,30.67488022,11,2730,2-6 4-6 6-4 6-4 6-4,R128,,3,12,172,93,62,33,24,21,30,11,11,139,78,53,30,24,5,14
US Open,104731,R,203,RSA,29.28678987,14,2160,126094,R,,RUS,17.86173854,198,244,7-6(1) 6-7(5) 7-5 6-3,R128,,32,6,138,85,74,28,23,3,4,5,9,150,81,57,38,22,7,10
US Open,105572,L,,USA,25.2073922,117,474,105053,R,188,COL,27.75906913,59,815,3-6 7-6(6) 7-6(6) 7-6(1),R128,,23,3,162,100,79,31,22,8,10,12,4,151,88,66,37,23,2,3
US Open,104797,R,188,UZB,28.98015058,70,716,103794,R,178,GER,34.20670773,73,700,6-7(9) 6-4 6-4 6-1,R128,,11,2,119,67,48,33,19,9,12,7,13,137,72,50,28,20,10,18
US Open,106233,R,,AUT,21.99041752,20,1645,104593,R,185,ESP,30.06433949,76,669,7-5 6-3 7-5,R128,,3,3,97,62,46,23,17,3,4,5,5,89,51,36,22,16,2,6
US Open,105064,L,188,BRA,27.66872005,30,1190,104868,R,190,GBR,28.55578371,135,421,6-1 7-5 6-3,R128,,6,4,89,46,36,27,14,5,5,8,5,94,49,37,16,14,7,12
US Open,106415,L,,JPN,19.92607803,128,430,103908,R,185,FRA,33.63175907,80,638,6-4 2-6 6-7(7) 6-1 6-2,R128,,9,5,128,81,57,30,23,1,5,18,8,153,72,51,39,22,11,18
US Open,105173,L,183,FRA,27.17043121,35,1140,104505,R,190,RUS,30.51608487,155,337,7-6(6) 6-4 6-1,R128,,9,2,112,60,48,26,15,8,11,10,3,107,57,34,24,14,5,11
US Open,104918,R,190,GBR,28.29568789,3,8840,106401,R,,AUS,20.3449692,37,1120,7-5 6-3 4-6 6-1,R128,,17,2,125,73,52,28,19,11,14,11,3,109,67,43,18,19,8,15
US Open,104607,R,196,CZE,29.95208761,6,5230,106216,R,,USA,22.11635866,113,491,6-3 6-2 6-4,R128,,13,1,83,45,39,22,14,6,7,3,8,87,37,24,23,13,1,6
US Open,103781,L,183,AUT,34.275154,132,426,106045,R,180,USA,23.03627652,75,681,6-3 7-5 6-1,R128,,3,4,90,55,40,17,14,8,11,7,5,93,50,27,19,14,12,20
US Open,103917,R,190,FRA,33.60711841,64,767,105023,R,198,USA,27.89869952,38,1120,7-5 7-6(6) 7-5,R128,,13,6,127,79,55,33,18,5,5,18,8,105,61,51,24,18,1,3
US Open,104198,R,188,ESP,32.24093087,31,1190,104386,R,180,SRB,31.18959617,429,96,7-6(4) 4-6 4-6 6-3 6-1,R128,,18,9,166,89,69,38,24,12,16,10,9,154,80,57,36,24,9,15
US Open,106071,R,193,AUS,22.85831622,24,1465,106000,R,172,BIH,23.27994524,98,537,5-7 7-6(4) 6-4 6-3,R128,,16,3,138,85,62,28,22,7,12,6,4,136,85,61,19,21,8,14
US Open,103720,R,180,AUS,34.51334702,355,130,104873,R,,KAZ,28.53935661,100,535,6-0 7-6(2) 1-0 RET,R128,,3,4,73,32,26,22,10,7,8,4,4,61,31,18,9,10,0,4
US Open,104898,R,190,NED,28.40246407,79,645,104460,R,196,GER,30.72689938,85,614,4-6 4-6 6-3 7-5 6-4,R128,,16,7,151,86,65,33,26,6,11,18,20,159,92,72,26,25,5,11
US Open,104755,R,185,FRA,29.2019165,12,2240,106423,R,,AUS,19.38945927,71,709,4-6 6-1 4-6 6-3 2-0 RET,R128,,7,4,110,71,55,19,19,2,5,15,3,115,65,46,22,19,7,13
US Open,104545,R,206,USA,30.34633812,13,2235,104291,R,185,TUN,31.61122519,81,637,6-2 6-3 6-4,R128,,25,3,69,42,41,15,14,0,0,0,5,91,31,19,32,13,7,11
US Open,104022,R,183,RUS,33.18275154,93,546,105441,L,,AUS,25.73853525,122,463,6-1 3-6 7-5 7-6(4),R128,,10,9,113,68,51,24,20,1,5,10,6,129,69,50,22,20,5,11
US Open,106210,L,,CZE,22.14099932,48,962,103893,R,183,ITA,33.70841889,83,633,6-4 6-4 6-4,R128,,13,4,75,47,43,15,15,0,1,7,1,77,35,28,22,15,1,5
US Open,103333,R,208,CRO,36.50376454,21,1620,105643,L,190,ARG,24.90349076,63,772,6-3 7-5 7-5,R128,,21,2,92,62,55,17,17,3,3,8,11,112,58,41,28,16,9,12
US Open,104259,R,178,GER,31.87405886,29,1230,100644,R,,GER,18.36276523,82,634,6-7(0) 6-2 6-0 2-6 6-4,R128,,6,4,149,89,57,37,22,11,14,2,10,139,83,58,22,22,7,14
US Open,104586,R,196,CZE,30.1026694,87,582,111577,R,,USA,18.89117043,146,382,7-6(7) 6-0 7-6(4),R128,,7,5,103,49,39,32,15,4,6,11,4,105,49,33,27,15,4,9
US Open,104327,R,178,BEL,31.4661191,66,750,104571,R,183,CYP,30.20396988,51,882,6-7(2) 6-3 6-2 3-1 RET,R128,,1,6,113,62,46,26,17,5,7,10,7,110,49,36,29,16,7,13
US Open,103819,R,185,SUI,34.06160164,2,9065,104919,R,188,ARG,28.29568789,34,1140,6-1 6-2 6-2,R128,,11,5,66,43,36,14,12,1,1,1,7,70,40,21,14,11,3,9
US Open,104925,R,188,SRB,28.27652293,1,14865,104890,R,190,AUT,28.44353183,52,870,6-4 6-1 6-2,R64,,5,2,64,42,35,17,13,0,0,3,6,69,32,19,17,12,5,10
US Open,104312,R,190,ITA,31.52361396,25,1430,104559,R,188,RUS,30.27241615,53,867,3-6 6-3 7-6(3) 6-1,R64,,21,2,118,61,50,29,19,2,6,7,10,117,72,50,19,18,8,14
US Open,105138,R,,ESP,27.37850787,23,1510,105807,R,,ESP,24.13689254,54,855,4-6 6-4 6-0 2-6 6-4,R64,,9,9,161,96,62,31,22,10,16,17,8,129,57,45,29,22,5,13
US Open,105676,R,163,BEL,24.73100616,15,2130,105575,R,175,LTU,25.19370294,78,661,5-7 6-4 3-6 6-2 6-1,R64,,22,7,139,67,60,37,23,6,9,14,7,172,92,62,41,23,23,29
US Open,105683,R,196,CAN,24.67624914,10,2880,104269,L,188,ESP,31.79192334,42,1020,6-2 6-4 6-7(5) 7-6(1),R64,,16,7,127,78,63,33,21,4,4,15,5,127,85,62,24,21,4,7
US Open,103852,L,188,ESP,33.94387406,19,1665,103888,R,188,USA,33.724846,581,55,2-6 6-3 1-6 7-5 6-3,R64,,22,6,147,84,60,28,23,12,18,11,4,123,68,51,24,22,2,7
US Open,104926,R,178,ITA,28.27104723,32,1165,104655,R,180,URU,29.66187543,40,1065,6-3 6-4 6-4,R64,,5,3,85,50,41,20,15,4,5,4,8,91,59,37,17,14,7,11
US Open,104745,L,185,ESP,29.24298426,8,3680,106043,R,,ARG,23.03901437,74,685,7-6(5) 6-3 7-5,R64,,8,3,96,65,49,16,16,5,8,3,3,123,74,43,22,17,6,12
US Open,105332,R,196,FRA,26.31348392,41,1052,104947,R,190,TUR,28.22176591,84,618,6-3 3-6 6-4 6-3,R64,,10,3,107,53,44,30,19,4,7,6,3,119,73,51,20,18,2,7
US Open,103990,R,180,ESP,33.33333333,26,1405,105032,R,,AUS,27.86584531,55,843,6-4 7-6(3) 6-4,R64,,5,2,91,48,38,32,16,6,7,7,6,105,64,45,22,16,9,12
US Open,104542,R,188,FRA,30.37097878,18,1675,104719,R,190,ESP,29.3853525,77,665,6-3 6-4 6-3,R64,,4,1,75,44,38,18,14,0,0,5,0,95,56,36,19,14,6,10
US Open,104660,R,193,UKR,29.64818617,60,804,105011,R,185,UKR,27.97809719,120,465,6-4 7-6(2) 4-6 6-4,R64,,10,3,144,90,65,28,21,15,19,8,5,127,73,51,26,21,4,9
US Open,105227,R,198,CRO,26.92128679,9,3550,105539,R,185,RUS,25.31143053,139,402,6-2 6-3 7-5,R64,,19,4,93,50,38,24,15,4,5,3,1,76,48,33,11,14,3,8
US Open,105062,R,183,KAZ,27.67967146,56,842,105777,R,188,BUL,24.29295003,17,1735,6-3 7-6(2) 2-6 4-6 6-4,R64,,2,4,140,73,54,37,24,6,12,18,9,176,109,82,24,25,8,14
US Open,104871,R,188,FRA,28.54757016,27,1300,105373,L,190,SVK,26.13826146,36,1125,7-5 6-4 7-6(1),R64,,13,5,99,68,55,15,17,1,3,9,5,95,60,39,19,17,2,6
