tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Roland Garros,105063,L,,ITA,27.40862423,187,261,105902,R,183,AUS,23.34017796,83,626,4-6 6-7(5) 7-6(4) 7-6(2) 6-0,R128,250,13,5,186,103,81,49,26,14,16,16,9,187,101,77,43,26,13,17
Roland Garros,105668,R,203,POL,24.5284052,50,940,111506,R,,FRA,19.96167009,225,213,6-7(4) 6-3 6-4 6-4,R128,175,15,6,132,86,64,26,21,7,10,1,2,148,99,63,24,20,13,19
Roland Garros,104919,R,188,ARG,28.02737851,22,1580,106210,L,,CZE,21.87268994,41,1053,3-6 7-6(6) 6-3 5-7 6-2,R128,235,11,5,154,104,75,24,26,3,8,3,6,172,124,86,23,24,12,17
Roland Garros,104678,R,193,SRB,29.28405202,33,1217,105526,R,,GER,25.08145106,98,533,6-2 6-1 6-7(3) 6-1,R128,144,14,2,129,80,58,29,18,11,12,9,7,108,61,44,19,16,6,13
Roland Garros,104620,R,183,ITA,29.62628337,60,826,104327,R,178,BEL,31.19780972,76,664,6-3 6-4 6-3,R128,103,2,2,69,41,35,21,14,0,0,8,4,101,69,48,10,14,6,10
Roland Garros,104593,R,185,ESP,29.79603012,66,746,105154,R,193,BRA,26.99247091,78,650,7-6(5) 6-4 6-4,R128,149,4,4,120,82,62,15,16,10,12,0,1,108,85,52,11,16,4,8
Roland Garros,103970,R,175,ESP,33.14442163,8,4490,105041,R,185,SVK,27.55646817,94,567,6-1 6-3 6-1,R128,82,8,5,70,43,34,15,12,4,5,4,1,66,40,18,10,11,2,9
Roland Garros,105453,R,178,JPN,25.4017796,5,5220,103908,R,185,FRA,33.36344969,125,429,6-3 7-5 6-1,R128,130,7,3,79,39,31,23,14,1,3,2,3,99,50,30,19,14,8,15
Roland Garros,105064,L,188,BRA,27.40041068,40,1065,104594,R,194,AUS,29.79329227,100,526,6-1 6-2 6-4,R128,90,5,2,73,42,27,22,13,2,4,2,1,76,49,26,10,12,3,10
Roland Garros,103794,R,178,GER,33.93839836,48,965,105074,L,,BEL,27.35934292,95,546,6-3 6-7(5) 2-6 7-6(4) 6-2,R128,216,11,7,182,119,79,34,25,8,12,18,3,167,120,80,23,24,8,13
Roland Garros,104269,L,188,ESP,31.52361396,34,1180,106121,R,,JPN,22.32169747,168,303,6-3 6-4 6-2,R128,95,5,2,69,41,33,19,14,0,1,3,0,72,55,32,10,13,4,9
Roland Garros,105138,R,,ESP,27.11019849,20,1750,104252,R,190,GER,31.63586585,527,63,6-3 6-1 6-3,R128,93,4,0,74,51,41,14,13,2,3,3,3,83,53,28,13,12,7,13
Roland Garros,104586,R,196,CZE,29.83436003,43,1035,111200,R,,SWE,19.1211499,175,283,6-2 7-6(7) 6-3,R128,114,6,4,82,50,42,22,15,0,1,1,2,93,50,32,25,14,3,7
Roland Garros,104338,R,185,ARG,31.15400411,35,1170,105643,L,190,ARG,24.63518138,82,627,6-7(4) 6-2 6-1 6-7(6) 6-2,R128,208,0,1,135,103,68,20,23,4,9,4,8,165,106,68,22,24,12,24
Roland Garros,104559,R,188,RUS,30.00410678,74,677,103852,L,188,ESP,33.67556468,12,2280,6-3 7-6(9) 6-3,R128,130,9,3,108,73,53,23,16,2,2,10,2,90,55,41,21,14,8,10
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,105872,U,,SWE,23.50992471,214,225,6-1 6-2 6-2,R128,92,4,2,63,44,40,11,12,1,1,0,5,75,43,27,10,11,7,13
Roland Garros,104534,R,175,ISR,30.13826146,91,580,105062,R,183,KAZ,27.41136208,58,842,7-6(5) 6-3 7-6(4),R128,152,1,3,122,78,56,22,17,5,8,3,1,112,69,44,21,16,2,6
Roland Garros,104665,R,180,ESP,29.33333333,42,1050,105077,L,188,ESP,27.35112936,63,780,6-2 6-4 7-6(3),R128,158,2,2,102,67,46,19,15,7,10,7,2,114,67,39,21,15,10,16
Roland Garros,104259,R,178,GER,31.60574949,28,1285,104424,R,178,JPN,30.71594798,92,575,6-1 6-0 6-2,R128,86,5,2,61,36,31,16,11,1,1,0,1,64,36,14,13,10,3,10
Roland Garros,104926,R,178,ITA,28.00273785,27,1295,105147,R,180,JPN,27.01711157,106,494,6-3 6-2 6-2,R128,93,9,3,80,51,37,19,13,5,6,3,1,69,44,26,10,12,4,10
Roland Garros,105332,R,196,FRA,26.04517454,71,698,105671,R,178,POR,24.49828884,152,342,5-7 6-3 4-6 6-4 6-2,R128,179,11,6,150,83,61,36,25,10,15,6,7,165,82,55,42,24,7,14
Roland Garros,103285,R,185,CZE,36.49007529,129,422,104471,R,183,CRO,30.39014374,119,466,5-7 6-3 6-4 6-1,R128,161,9,1,114,76,57,20,19,9,11,9,4,94,55,36,21,19,2,8
Roland Garros,104607,R,196,CZE,29.68377823,4,5230,106415,L,,JPN,19.65776865,146,360,6-0 7-5 6-3,R128,107,3,2,75,51,42,16,14,3,3,0,1,82,52,30,15,13,7,12
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,104947,R,190,TUR,27.95345654,81,647,6-3 6-2 6-3,R128,96,10,5,86,50,39,21,13,6,6,6,2,96,60,39,13,13,8,13
Roland Garros,105583,R,180,SRB,24.90075291,67,730,104216,R,175,ARG,31.84668036,114,471,6-3 6-3 6-1,R128,108,2,1,78,62,46,11,13,2,2,0,1,89,56,30,17,12,8,13
Roland Garros,104660,R,193,UKR,29.3798768,54,894,105575,R,175,LTU,24.92539357,93,573,6-2 7-5 6-1,R128,84,4,2,75,45,38,19,14,0,1,0,4,89,58,31,16,13,4,10
Roland Garros,105449,R,188,USA,25.41546886,56,850,104198,R,188,ESP,31.97262149,24,1335,6-3 6-3 6-7(1) 3-6 6-3,R128,209,9,6,160,91,59,39,24,10,15,4,5,155,89,57,35,24,6,14
Roland Garros,105208,R,190,LAT,26.73237509,29,1275,104997,R,190,NED,27.76728268,166,311,6-4 6-4 7-6(3),R128,139,15,5,96,54,42,25,16,4,6,0,1,110,78,50,15,16,5,9
Roland Garros,103917,R,190,FRA,33.33880903,116,469,106293,R,,BEL,21.29226557,107,494,6-3 6-4 7-6(4),R128,145,15,0,117,79,56,17,16,10,13,6,3,102,69,42,19,15,9,14
Roland Garros,105373,L,190,SVK,25.86995209,36,1170,126207,R,,USA,17.34154689,287,168,6-2 6-1 6-4,R128,100,5,2,69,46,38,13,13,4,5,11,2,90,54,33,12,12,8,14
Roland Garros,104468,R,183,FRA,30.40657084,13,2210,106298,R,,FRA,21.24845996,90,581,3-6 6-1 6-2 6-4,R128,136,7,3,94,51,42,23,17,3,5,4,4,106,52,30,30,17,9,15
Roland Garros,104792,R,193,FRA,28.72826831,14,2065,104273,R,188,FRA,31.4880219,123,432,6-2 6-7(5) 6-1 7-5,R128,158,18,7,136,82,62,26,20,12,15,3,3,124,83,51,18,19,4,12
Roland Garros,106043,R,,ARG,22.770705,62,785,104890,R,190,AUT,28.17522245,51,926,6-3 5-7 6-3 7-6(5),R128,174,7,3,133,83,55,31,21,3,7,8,11,151,79,56,32,21,13,19
Roland Garros,106233,R,,AUT,21.72210815,31,1225,105379,R,181,GBR,25.85078713,75,668,6-3 6-4 6-7(6) 6-3,R128,202,9,5,149,86,64,30,21,5,8,9,6,156,81,57,31,19,10,16
Roland Garros,104655,R,180,URU,29.39356605,23,1502,105032,R,,AUS,27.59753593,72,691,6-7(5) 6-3 6-3 6-3,R128,149,4,0,116,81,62,24,20,4,5,18,2,113,60,39,34,19,3,8
Roland Garros,104571,R,183,CYP,29.93566051,59,832,103333,R,208,CRO,36.23545517,25,1330,7-6(5) 6-4 6-4,R128,141,8,8,100,36,32,40,16,2,3,21,11,112,67,51,23,16,11,14
Roland Garros,106000,R,172,BIH,23.01163587,88,601,104022,R,183,RUS,32.91444216,68,720,6-2 6-1 RET,R128,62,0,0,43,28,23,6,7,2,3,0,3,50,35,18,2,8,8,14
Roland Garros,104719,R,190,ESP,29.11704312,57,845,104897,R,188,GER,28.14510609,124,431,6-4 6-3 7-6(7),R128,153,8,5,114,61,52,23,15,7,7,1,8,100,63,41,19,16,4,7
Roland Garros,103819,R,185,SUI,33.79329227,2,9235,104268,L,185,COL,31.52635181,109,485,6-3 6-3 6-4,R128,110,8,0,81,58,45,15,14,2,2,2,4,109,74,48,16,14,12,16
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,104180,L,193,LUX,32.04380561,55,868,6-1 6-4 6-4,R64,106,3,1,73,50,42,15,14,3,4,4,6,85,46,31,16,13,7,12
Roland Garros,106423,R,,AUS,19.1211499,84,619,106071,R,193,AUS,22.59000684,26,1320,3-6 3-6 6-3 6-4 8-6,R64,202,19,8,141,83,66,30,26,9,14,6,3,171,106,71,34,25,17,22
Roland Garros,104755,R,185,FRA,28.93360712,21,1625,104122,R,183,ARG,32.30390144,111,480,3-6 6-3 6-1 4-6 6-1,R64,202,2,2,119,77,61,19,21,0,2,4,1,132,73,50,30,21,8,14
Roland Garros,104731,R,203,RSA,29.01848049,17,1970,104229,R,180,TPE,31.77823409,65,754,5-7 6-4 6-4 6-4,R64,167,21,1,122,83,64,19,21,3,6,8,3,132,73,55,27,21,9,14
Roland Garros,106058,R,185,USA,22.66392882,37,1125,105807,R,,ESP,23.86858316,61,825,6-7(2) 7-6(4) 6-1 7-6(4),R64,207,6,13,182,90,64,47,22,12,15,6,2,135,81,57,26,21,3,8
Roland Garros,106432,R,,CRO,18.52429843,46,970,103990,R,180,ESP,33.06502396,19,1755,7-5 3-6 6-2 4-6 6-4,R64,227,3,4,165,81,50,49,24,13,19,7,2,139,78,55,30,25,7,15
Roland Garros,105723,R,185,RUS,24.25188227,120,465,103781,L,183,AUT,34.00684463,110,480,6-1 5-7 7-6(0) 7-5,R64,166,4,6,127,73,55,29,21,4,8,4,7,145,89,55,27,22,7,14
Roland Garros,104745,L,185,ESP,28.97467488,7,4570,104597,R,183,ESP,29.75770021,154,335,6-4 6-3 6-1,R64,139,5,3,93,63,46,13,13,6,7,2,2,92,62,34,14,13,10,16
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,105311,R,,POR,26.15195072,44,1008,6-2 4-6 6-4 6-1,R64,150,4,3,90,51,42,22,17,2,4,2,3,119,74,49,18,18,6,13
Roland Garros,106401,R,,AUS,20.07665982,30,1250,106378,R,,GBR,20.37508556,121,447, W/O,R64,,,,,,,,,,,,,,,,,,,
Roland Garros,105676,R,163,BEL,24.46269678,18,1835,105053,R,188,COL,27.49075975,64,755,6-3 4-6 7-5 6-2,R64,155,5,5,122,66,50,31,20,4,7,2,3,110,60,43,25,19,9,15
Roland Garros,104871,R,188,FRA,28.27926078,45,985,104545,R,206,USA,30.07802875,16,1980,6-4 4-6 6-3 6-3,R64,143,10,2,107,80,63,12,19,3,5,15,1,110,79,52,15,19,5,10
Roland Garros,105227,R,198,CRO,26.65297741,10,3370,105063,L,,ITA,27.40862423,187,261,7-6(3) 6-1 6-1,R64,99,10,0,77,43,35,23,13,3,3,3,5,84,54,34,12,13,0,5
Roland Garros,104919,R,188,ARG,28.02737851,22,1580,105668,R,203,POL,24.5284052,50,940,6-4 6-4 6-7(1) 6-1,R64,158,13,4,112,72,61,21,20,6,8,4,5,131,97,63,14,19,10,16
Roland Garros,104620,R,183,ITA,29.62628337,60,826,104678,R,193,SRB,29.28405202,33,1217,6-2 6-4 6-3,R64,117,6,1,83,62,46,10,14,5,6,9,3,92,50,31,16,13,6,11
Roland Garros,103970,R,175,ESP,33.14442163,8,4490,104593,R,185,ESP,29.79603012,66,746,6-3 6-2 6-1,R64,91,0,5,67,39,33,18,12,2,2,1,5,77,49,28,11,12,3,9
Roland Garros,105453,R,178,JPN,25.4017796,5,5220,105064,L,188,BRA,27.40041068,40,1065,7-5 6-4 6-4,R64,142,3,3,94,54,44,21,16,1,3,6,10,103,66,42,18,16,7,12
Roland Garros,103794,R,178,GER,33.93839836,48,965,104269,L,188,ESP,31.52361396,34,1180,6-4 0-6 1-6 7-5 10-8,R64,193,10,1,162,107,75,26,26,5,11,14,4,146,104,74,30,27,4,8
Roland Garros,104586,R,196,CZE,29.83436003,43,1035,105138,R,,ESP,27.11019849,20,1750,6-4 6-2 6-2,R64,80,5,4,65,39,33,16,13,0,1,3,0,75,55,34,7,13,10,16
Roland Garros,104559,R,188,RUS,30.00410678,74,677,104338,R,185,ARG,31.15400411,35,1170,6-3 6-4 6-2,R64,105,5,1,86,56,45,19,14,11,11,3,3,83,58,32,15,13,3,7
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,104534,R,175,ISR,30.13826146,91,580,6-4 6-1 6-1,R64,90,5,1,63,34,30,19,12,1,1,1,2,77,50,29,11,12,6,12
Roland Garros,104665,R,180,ESP,29.33333333,42,1050,104259,R,178,GER,31.60574949,28,1285,6-1 7-6(5) 3-6 3-6 6-4,R64,211,1,4,148,97,62,32,24,7,12,12,6,162,92,64,36,23,6,11
Roland Garros,105332,R,196,FRA,26.04517454,71,698,104926,R,178,ITA,28.00273785,27,1295,6-1 6-3 7-5,R64,100,4,1,82,44,32,25,14,4,6,1,5,102,73,39,14,14,12,19
Roland Garros,104607,R,196,CZE,29.68377823,4,5230,103285,R,185,CZE,36.49007529,129,422,6-3 6-7(7) 6-3 6-3,R64,199,13,0,142,79,58,36,20,8,9,6,6,137,93,59,24,19,9,14
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,105583,R,180,SRB,24.90075291,67,730,6-3 6-4 5-7 6-3,R64,156,11,9,131,57,40,38,20,6,11,3,1,133,77,45,25,20,12,20
Roland Garros,105449,R,188,USA,25.41546886,56,850,104660,R,193,UKR,29.3798768,54,894,2-6 6-3 7-6(5) 7-6(6),R64,146,7,1,128,83,64,22,21,6,10,9,4,123,87,61,21,20,5,8
Roland Garros,103917,R,190,FRA,33.33880903,116,469,105208,R,190,LAT,26.73237509,29,1275,6-3 3-6 7-5 6-3,R64,186,7,3,130,79,54,28,20,6,10,10,9,112,60,44,22,19,8,14
Roland Garros,104468,R,183,FRA,30.40657084,13,2210,105373,L,190,SVK,25.86995209,36,1170,7-5 6-2 6-3,R64,128,3,3,95,49,35,24,15,4,7,3,6,77,46,28,13,14,4,11
Roland Garros,104792,R,193,FRA,28.72826831,14,2065,106043,R,,ARG,22.770705,62,785,4-6 6-4 4-6 6-2 6-3,R64,169,21,9,133,90,71,22,24,4,8,4,5,146,93,63,24,23,11,17
Roland Garros,104655,R,180,URU,29.39356605,23,1502,106233,R,,AUT,21.72210815,31,1225,7-6(7) 7-5 6-7(5) 7-5,R64,231,12,3,201,126,80,44,24,20,22,6,3,156,80,64,37,24,5,9
Roland Garros,106000,R,172,BIH,23.01163587,88,601,104571,R,183,CYP,29.93566051,59,832,6-4 6-3 4-6 6-2,R64,144,2,3,108,69,47,24,18,2,5,1,2,122,55,35,32,19,12,19
Roland Garros,103819,R,185,SUI,33.79329227,2,9235,104719,R,190,ESP,29.11704312,57,845,6-2 7-6(1) 6-3,R64,107,3,0,77,49,40,20,15,1,3,2,3,94,62,38,14,14,3,8
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,106423,R,,AUS,19.1211499,84,619,6-4 6-4 6-4,R32,109,4,0,76,58,49,12,15,0,0,8,3,81,56,41,14,15,5,8
Roland Garros,104755,R,185,FRA,28.93360712,21,1625,104731,R,203,RSA,29.01848049,17,1970,4-6 7-6(4) 7-5 6-4,R32,213,3,3,144,81,62,37,22,12,13,22,3,145,104,76,18,22,10,12
Roland Garros,106058,R,185,USA,22.66392882,37,1125,106432,R,,CRO,18.52429843,46,970,6-2 6-1 6-4,R32,106,6,6,71,34,30,23,13,1,1,3,2,77,41,24,18,12,5,10
Roland Garros,104745,L,185,ESP,28.97467488,7,4570,105723,R,185,RUS,24.25188227,120,465,6-1 6-3 6-2,R32,121,1,1,80,47,27,23,12,4,6,2,2,81,44,22,16,12,6,14
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,106401,R,,AUS,20.07665982,30,1250,6-4 6-2 6-3,R32,119,12,4,89,48,36,20,13,8,10,2,7,102,78,41,10,14,6,13
Roland Garros,104871,R,188,FRA,28.27926078,45,985,105676,R,163,BEL,24.46269678,18,1835,6-3 6-4 6-2,R32,105,5,0,85,59,41,16,14,2,4,3,0,80,51,31,13,13,5,11
Roland Garros,105227,R,198,CRO,26.65297741,10,3370,104919,R,188,ARG,28.02737851,22,1580,6-3 6-2 6-4,R32,125,10,0,88,58,44,17,14,5,6,5,5,86,50,33,15,13,4,9
Roland Garros,103970,R,175,ESP,33.14442163,8,4490,104620,R,183,ITA,29.62628337,60,826,6-3 1-6 5-7 6-0 6-1,R32,192,5,5,132,83,60,25,21,5,8,3,3,146,101,70,16,20,17,23
Roland Garros,105453,R,178,JPN,25.4017796,5,5220,103794,R,178,GER,33.93839836,48,965, W/O,R32,,,,,,,,,,,,,,,,,,,
Roland Garros,104559,R,188,RUS,30.00410678,74,677,104586,R,196,CZE,29.83436003,43,1035,6-4 6-4 6-4,R32,97,8,2,84,55,40,21,15,6,7,6,1,83,46,31,18,15,1,5
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,104665,R,180,ESP,29.33333333,42,1050,7-6(3) 6-4 6-3,R32,151,11,4,99,65,48,17,15,3,6,3,3,117,81,48,17,16,8,14
Roland Garros,104607,R,196,CZE,29.68377823,4,5230,105332,R,196,FRA,26.04517454,71,698,6-1 6-7(5) 6-3 6-4,R32,157,1,6,122,71,54,27,20,2,5,11,10,134,61,40,32,18,4,11
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,105449,R,188,USA,25.41546886,56,850,6-4 6-3 6-2,R32,89,8,0,76,41,38,21,14,0,0,4,2,78,48,35,11,13,5,9
Roland Garros,104468,R,183,FRA,30.40657084,13,2210,103917,R,190,FRA,33.33880903,116,469,6-2 6-7(6) 6-7(6) 6-3 6-1,R32,227,4,5,150,74,54,46,24,8,11,5,4,153,94,66,21,24,6,15
Roland Garros,104792,R,193,FRA,28.72826831,14,2065,104655,R,180,URU,29.39356605,23,1502,4-6 7-6(1) 3-6 6-4 6-3,R32,203,10,7,152,100,68,25,25,6,12,5,6,169,109,67,34,25,15,21
Roland Garros,103819,R,185,SUI,33.79329227,2,9235,106000,R,172,BIH,23.01163587,88,601,6-4 6-3 6-2,R32,88,4,1,82,53,36,19,13,4,5,3,2,81,57,32,12,14,2,8
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,104755,R,185,FRA,28.93360712,21,1625,6-1 6-2 6-3,R16,120,4,0,80,61,42,13,12,8,9,4,1,94,55,35,10,12,16,23
Roland Garros,104745,L,185,ESP,28.97467488,7,4570,106058,R,185,USA,22.66392882,37,1125,6-3 6-1 5-7 6-2,R16,172,1,2,98,65,45,19,18,3,7,2,9,122,56,31,31,18,12,21
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,104871,R,188,FRA,28.27926078,45,985,6-4 3-6 6-3 6-2,R16,171,4,2,104,65,49,16,18,2,6,4,10,129,79,51,20,18,9,16
Roland Garros,103970,R,175,ESP,33.14442163,8,4490,105227,R,198,CRO,26.65297741,10,3370,6-2 6-2 6-4,R16,110,2,3,77,49,38,17,13,4,4,6,3,86,51,32,16,13,6,11
Roland Garros,105453,R,178,JPN,25.4017796,5,5220,104559,R,188,RUS,30.00410678,74,677,6-3 6-4 6-2,R16,115,5,5,86,57,47,13,14,1,2,2,5,101,60,36,19,13,11,16
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,104607,R,196,CZE,29.68377823,4,5230,6-3 6-2 6-7(5) 6-3,R16,178,13,4,121,79,61,24,20,2,4,7,2,107,62,43,23,18,4,10
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,104468,R,183,FRA,30.40657084,13,2210,6-1 6-4 6-2,R16,111,5,4,80,34,27,27,13,2,3,3,7,87,37,23,23,12,14,20
Roland Garros,103819,R,185,SUI,33.79329227,2,9235,104792,R,193,FRA,28.72826831,14,2065,6-3 4-6 6-4 6-1,R16,130,2,1,100,61,45,25,18,2,4,6,4,122,76,47,21,18,7,13
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,104745,L,185,ESP,28.97467488,7,4570,7-5 6-3 6-1,QF,146,3,0,80,50,38,18,14,3,5,3,2,93,56,33,14,14,11,18
Roland Garros,104918,R,190,GBR,28.02737851,3,7040,103970,R,175,ESP,33.14442163,8,4490,7-6(4) 6-2 5-7 6-1,QF,196,9,2,126,73,57,22,20,6,11,2,11,124,69,47,19,19,8,16
Roland Garros,104542,R,188,FRA,30.1026694,15,2045,105453,R,178,JPN,25.4017796,5,5220,6-1 6-4 4-6 3-6 6-3,QF,225,10,1,118,72,60,23,23,3,7,5,6,160,106,71,23,22,13,19
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,103819,R,185,SUI,33.79329227,2,9235,6-4 6-3 7-6(4),QF,129,4,0,92,50,44,26,15,4,4,7,0,112,71,48,23,16,5,8
Roland Garros,104925,R,188,SRB,28.00821355,1,13845,104918,R,190,GBR,28.02737851,3,7040,6-3 6-3 5-7 5-7 6-1,SF,249,8,2,141,98,67,29,25,1,4,12,1,149,98,63,28,24,13,19
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,104542,R,188,FRA,30.1026694,15,2045,6-3 6-7(1) 7-6(3) 6-4,SF,226,15,6,157,82,62,44,22,16,17,8,2,147,102,73,25,21,12,15
Roland Garros,104527,R,183,SUI,30.15742642,9,3845,104925,R,188,SRB,28.00821355,1,13845,4-6 6-4 6-3 6-4,F,192,9,3,126,84,64,21,20,8,10,6,0,128,83,52,24,19,11,15
